Material Novo;Material antigo;Texto breve material;Centro;Depósito;Lote;Quantidade;Valor Unitário;Valor Total;Unidade
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCN;MR01;O.PURCHASE;26;R$ 14,55;R$ 378,36;Araraquara
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCO;MR01;O.PURCHASE;41;R$ 13,20;R$ 541,10;Barueri
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCQ;MR01;O.IMPORTED;2;R$ 20,04;R$ 40,07;Campinas
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCQ;MR01;O.PURCHASE;2;R$ 20,85;R$ 41,70;Campinas
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCR;MR01;O.PURCHASE;12;R$ 27,28;R$ 327,40;Diadema
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCS;MR01;O.IMPORTED;7;R$ 17,88;R$ 125,17;Embu (SUL)
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCT;MR01;O.IMPORTED;28;R$ 20,71;R$ 579,74;Guarulhos
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCT;MR01;O.PURCHASE;3;R$ 18,66;R$ 55,97;Guarulhos
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCV;MR01;O.PURCHASE;6;R$ 22,77;R$ 136,60;Jundiai (SALTO)
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCX;MR01;O.IMPORTED;4;R$ 17,03;R$ 68,12;Mauá
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCX;MR01;O.PURCHASE;6;R$ 26,31;R$ 157,86;Mauá
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCY;MR01;O.IMPORTED;25;R$ 28,20;R$ 704,96;Mogi Mirim
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRCZ;MR01;O.PURCHASE;30;R$ 13,65;R$ 409,49;Norte (Caieiras)
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD0;MR01;O.PURCHASE;1;R$ 14,60;R$ 14,60;Presidente Prudente
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD1;MR01;O.IMPORTED;24;R$ 15,97;R$ 383,38;Ribeirão Preto
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD2;MR01;O.PURCHASE;5;R$ 30,67;R$ 153,37;São José dos Campos
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD3;MR01;O.IMPORTED;50;R$ 17,56;R$ 878,14;Suzano
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD5;MR01;O.PURCHASE;31;R$ 15,14;R$ 469,28;Taubaté
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD7;MR01;O.IMPORTED;7;R$ 16,36;R$ 114,50;Litoral - Praia Grande
50080980;20020396;"FIXADOR VISEIRA P/CAPACETE;PC";BRD7;MR01;O.PURCHASE;64;R$ 25,72;R$ 1.646,04;Litoral - Praia Grande
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCM;MR01;O.PURCHASE;2,000;R$ 154,91;R$ 309,82;Araçatuba
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCO;MR01;O.PURCHASE;8,000;R$ 188,68;R$ 1.509,44;Barueri
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCQ;MR01;O.PURCHASE;8,000;R$ 159,92;R$ 1.279,38;Campinas
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCR;MR01;O.PURCHASE;2,000;R$ 149,81;R$ 299,61;Diadema
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCT;MR01;O.PURCHASE;3,000;R$ 206,46;R$ 619,39;Guarulhos
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCU;MR01;O.PURCHASE;6,000;R$ 155,28;R$ 931,69;Jaú
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCV;MR01;O.PURCHASE;5,000;R$ 176,71;R$ 883,57;Jundiai (SALTO)
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCY;MR01;O.PURCHASE;9,000;R$ 144,71;R$ 1.302,35;Mogi Mirim
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRCZ;MR01;O.PURCHASE;1,000;R$ 98,69;R$ 98,69;Norte (Caieiras)
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50081482;20008912;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOP";BRD5;MR01;O.PURCHASE;7,000;R$ 135,01;R$ 945,09;Taubaté
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCM;MR01;O.PURCHASE;1,000;R$ 176,61;R$ 176,61;Araçatuba
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCO;MR01;O.PURCHASE;11,000;R$ 182,17;R$ 2.003,82;Barueri
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCR;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Diadema
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCS;MR01;O.PURCHASE;5,000;R$ 225,12;R$ 1.125,58;Embu (SUL)
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCT;MR01;O.PURCHASE;5,000;R$ 184,47;R$ 922,36;Guarulhos
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCU;MR01;O.PURCHASE;4,000;R$ 189,97;R$ 759,86;Jaú
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCV;MR01;O.PURCHASE;2,000;R$ 225,48;R$ 450,95;Jundiai (SALTO)
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCX;MR01;O.PURCHASE;3,000;R$ 169,95;R$ 509,86;Mauá
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCY;MR01;O.PURCHASE;10,000;R$ 179,40;R$ 1.793,96;Mogi Mirim
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRCZ;MR01;O.PURCHASE;9,000;R$ 185,49;R$ 1.669,45;Norte (Caieiras)
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD0;MR01;O.PURCHASE;3,000;R$ 166,30;R$ 498,90;Presidente Prudente
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD2;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;São José dos Campos
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD3;MR01;O.PURCHASE;4,000;R$ 147,94;R$ 591,74;Suzano
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD5;MR01;O.PURCHASE;5,000;R$ 137,86;R$ 689,32;Taubaté
50081483;20008913;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOM";BRD7;MR01;O.PURCHASE;6,000;R$ 193,86;R$ 1.163,18;Litoral - Praia Grande
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCM;MR01;O.PURCHASE;4,000;R$ 203,51;R$ 814,02;Araçatuba
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCO;MR01;O.PURCHASE;13,000;R$ 132,15;R$ 1.718,00;Barueri
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCQ;MR01;O.PURCHASE;11,000;R$ 158,50;R$ 1.743,45;Campinas
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCT;MR01;O.PURCHASE;8,000;R$ 190,18;R$ 1.521,46;Guarulhos
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCU;MR01;O.PURCHASE;3,000;R$ 238,11;R$ 714,34;Jaú
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCV;MR01;O.PURCHASE;5,000;R$ 158,78;R$ 793,88;Jundiai (SALTO)
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCX;MR01;O.PURCHASE;9,000;R$ 187,22;R$ 1.684,98;Mauá
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCY;MR01;O.PURCHASE;5,000;R$ 173,08;R$ 865,38;Mogi Mirim
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRCZ;MR01;O.PURCHASE;7,000;R$ 193,17;R$ 1.352,16;Norte (Caieiras)
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRD0;MR01;O.PURCHASE;3,000;R$ 161,71;R$ 485,13;Presidente Prudente
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRD2;MR01;O.PURCHASE;3,000;R$ 172,74;R$ 518,22;São José dos Campos
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRD3;MR01;O.PURCHASE;6,000;R$ 184,84;R$ 1.109,01;Suzano
50081484;20008914;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOG";BRD5;MR01;O.PURCHASE;4,000;R$ 158,99;R$ 635,94;Taubaté
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCM;MR01;O.PURCHASE;5,000;R$ 157,24;R$ 786,18;Araçatuba
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCO;MR01;O.PURCHASE;12,000;R$ 167,72;R$ 2.012,65;Barueri
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCQ;MR01;O.PURCHASE;5,000;R$ 179,53;R$ 897,67;Campinas
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCR;MR01;O.PURCHASE;6,000;R$ 191,67;R$ 1.150,03;Diadema
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCS;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Embu (SUL)
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCU;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jaú
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCV;MR01;O.PURCHASE;13,000;R$ 178,08;R$ 2.315,02;Jundiai (SALTO)
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCX;MR01;O.PURCHASE;3,000;R$ 147,93;R$ 443,80;Mauá
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRCY;MR01;O.PURCHASE;9,000;R$ 179,38;R$ 1.614,38;Mogi Mirim
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD0;MR01;O.PURCHASE;1,000;R$ 161,71;R$ 161,71;Presidente Prudente
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD1;MR01;O.PURCHASE;10,000;R$ 182,07;R$ 1.820,65;Ribeirão Preto
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD2;MR01;O.PURCHASE;12,000;R$ 172,44;R$ 2.069,25;São José dos Campos
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD3;MR01;O.PURCHASE;3,000;R$ 209,53;R$ 628,59;Suzano
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD5;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Taubaté
50081485;20008915;"CALCA/JAQUETA CJ SEG;NY;AM;1000AMARELOGG";BRD7;MR01;O.PURCHASE;6,000;R$ 192,93;R$ 1.157,60;Litoral - Praia Grande
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCM;MR01;O.PURCHASE;4,000;R$ 157,24;R$ 628,94;Araçatuba
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCQ;MR01;O.PURCHASE;2,000;R$ 178,32;R$ 356,64;Campinas
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCR;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Diadema
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCT;MR01;O.PURCHASE;3,000;R$ 277,90;R$ 833,69;Guarulhos
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCU;MR01;O.PURCHASE;2,000;R$ 147,94;R$ 295,87;Jaú
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCV;MR01;O.PURCHASE;10,000;R$ 180,68;R$ 1.806,83;Jundiai (SALTO)
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCX;MR01;O.PURCHASE;6,000;R$ 173,31;R$ 1.039,83;Mauá
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRCY;MR01;O.PURCHASE;8,000;R$ 167,77;R$ 1.342,17;Mogi Mirim
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD0;MR01;O.PURCHASE;12,000;R$ 187,92;R$ 2.255,02;Presidente Prudente
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD1;MR01;O.PURCHASE;2,000;R$ 161,17;R$ 322,33;Ribeirão Preto
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD3;MR01;O.PURCHASE;6,000;R$ 178,92;R$ 1.073,52;Suzano
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD5;MR01;O.PURCHASE;1,000;R$ 136,08;R$ 136,08;Taubaté
50081486;20008916;"CALCA/JAQUETA CJ SEG;NY;1000AMARELOEXG";BRD7;MR01;O.PURCHASE;15,000;R$ 172,56;R$ 2.588,40;Litoral - Praia Grande
50081516;0;"BLOCO REC AUTO-ADESIV;AM;S/IMPR;38X50MM";BRD1;MR01;O.PURCHASE;5,000;R$ 6,53;R$ 32,64;Ribeirão Preto
50081590;20009279;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM M";BRCQ;MR01;O.PURCHASE;5,000;R$ 36,23;R$ 181,14;Campinas
50081590;20009279;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM M";BRCX;MR01;O.PURCHASE;19,000;R$ 34,67;R$ 658,79;Mauá
50081590;20009279;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM M";BRD0;MR01;O.PURCHASE;10,000;R$ 37,00;R$ 370,01;Presidente Prudente
50081590;20009279;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM M";BRD7;MR01;O.PURCHASE;31,000;R$ 25,61;R$ 793,88;Litoral - Praia Grande
50081591;20009280;"CALCA JEANS;MASC;AZ;NUM 60";BRCR;MR01;O.PURCHASE;12,000;R$ 47,53;R$ 570,30;Diadema
50081591;20009280;"CALCA JEANS;MASC;AZ;NUM 60";BRD0;MR01;O.PURCHASE;10,000;R$ 52,81;R$ 528,06;Presidente Prudente
50081592;20009281;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº50;BRCM;MR01;O.PURCHASE;6,000;R$ 83,71;R$ 502,25;Araçatuba
50081592;20009281;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº50;BRCV;MR01;O.PURCHASE;3,000;R$ 211,35;R$ 634,06;Jundiai (SALTO)
50081592;20009281;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº50;BRCX;MR01;O.PURCHASE;1,000;R$ 50,95;R$ 50,95;Mauá
50081592;20009281;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº50;BRD4;MR01;O.PURCHASE;1,000;R$ 49,69;R$ 49,69;Votorantim (SALTO)
50081592;20009281;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº50;BRD5;MR01;O.PURCHASE;2,000;R$ 77,28;R$ 154,56;Taubaté
50081594;20009285;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM G";BRCQ;MR01;O.PURCHASE;1,000;R$ 36,74;R$ 36,74;Campinas
50081596;20009288;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM P";BRCQ;MR01;O.PURCHASE;1,000;R$ 38,49;R$ 38,49;Campinas
50081596;20009288;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM P";BRCS;MR01;O.PURCHASE;5,000;R$ 1,00;R$ 5,00;Embu (SUL)
50081596;20009288;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM P";BRCX;MR01;O.PURCHASE;7,000;R$ 35,89;R$ 251,21;Mauá
50081596;20009288;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM P";BRD0;MR01;O.PURCHASE;3,000;R$ 36,60;R$ 109,81;Presidente Prudente
50081596;20009288;"CAMISA;VEND; SKOL,FEM;BEGE;M/C; TAM P";BRD7;MR01;O.PURCHASE;25,000;R$ 37,00;R$ 924,97;Litoral - Praia Grande
50081598;20009290;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº42;BRCM;MR01;O.PURCHASE;6,000;R$ 85,54;R$ 513,21;Araçatuba
50081598;20009290;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº42;BRCN;MR01;O.PURCHASE;4,000;R$ 81,89;R$ 327,57;Araraquara
50081598;20009290;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº42;BRCX;MR01;O.PURCHASE;1,000;R$ 51,10;R$ 51,10;Mauá
50081598;20009290;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº42;BRD0;MR01;O.PURCHASE;1,000;R$ 48,56;R$ 48,56;Presidente Prudente
50081598;20009290;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº42;BRD7;MR01;O.PURCHASE;2,000;R$ 45,09;R$ 90,18;Litoral - Praia Grande
50081599;20009292;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº44;BRCN;MR01;O.PURCHASE;8,000;R$ 64,23;R$ 513,80;Araraquara
50081599;20009292;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº44;BRCS;MR01;O.PURCHASE;7,000;R$ 45,66;R$ 319,65;Embu (SUL)
50081599;20009292;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº44;BRCX;MR01;O.PURCHASE;15,000;R$ 41,88;R$ 628,15;Mauá
50081601;20009295;"CALCA JEANS;FEM;AZ;NUM 50;13OZ";BRD0;MR01;O.PURCHASE;5,000;R$ 36,80;R$ 184,00;Presidente Prudente
50081603;20009298;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº52;BRCM;MR01;O.PURCHASE;6,000;R$ 65,51;R$ 393,08;Araçatuba
50081603;20009298;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº52;BRCV;MR01;O.PURCHASE;1,000;R$ 109,97;R$ 109,97;Jundiai (SALTO)
50081603;20009298;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº52;BRCX;MR01;O.PURCHASE;1,000;R$ 50,95;R$ 50,95;Mauá
50081603;20009298;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº52;BRD4;MR01;O.PURCHASE;5,000;R$ 85,79;R$ 428,93;Votorantim (SALTO)
50081603;20009298;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº52;BRD7;MR01;O.PURCHASE;15,000;R$ 50,07;R$ 751,08;Litoral - Praia Grande
50081604;20009299;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº56;BRCM;MR01;O.PURCHASE;5,000;R$ 82,86;R$ 414,32;Araçatuba
50081604;20009299;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº56;BRCS;MR01;O.PURCHASE;5,000;R$ 52,26;R$ 261,32;Embu (SUL)
50081604;20009299;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº56;BRCV;MR01;O.PURCHASE;6,000;R$ 51,18;R$ 307,10;Jundiai (SALTO)
50081605;20009300;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº36;BRCX;MR01;O.PURCHASE;16,000;R$ 42,64;R$ 682,16;Mauá
50081606;20009301;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº42;BRCN;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Araraquara
50081606;20009301;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº42;BRCS;MR01;O.PURCHASE;6,000;R$ 45,67;R$ 273,99;Embu (SUL)
50081606;20009301;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº42;BRCX;MR01;O.PURCHASE;13,000;R$ 42,13;R$ 547,68;Mauá
50081607;20009302;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº46;BRCN;MR01;O.PURCHASE;8,000;R$ 54,35;R$ 434,79;Araraquara
50081607;20009302;CALÇA VENDEDOR FEM S/ REFORÇO-TAM. Nº46;BRCS;MR01;O.PURCHASE;2,000;R$ 48,51;R$ 97,02;Embu (SUL)
50081732;0;"CHUVEIRO;LAVA OLHOS C/BACIA PLASTICO ABS";BRCY;MR01;O.PURCHASE;1,000;R$ 1.046,97;R$ 1.046,97;Mogi Mirim
50081799;0;"CAMISA SEG;CAQ;TAM GG;LEAL/FW206781613GG";BRCQ;MR01;O.PURCHASE;1,000;R$ 283,36;R$ 283,36;Campinas
50081990;20007182;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCM;MR01;O.PURCHASE;4,000;R$ 132,86;R$ 531,42;Araçatuba
50081990;20007182;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCT;MR01;O.PURCHASE;11,000;R$ 142,02;R$ 1.562,27;Guarulhos
50081990;20007182;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50081990;20007182;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRD4;MR01;O.PURCHASE;3,000;R$ 132,04;R$ 396,13;Votorantim (SALTO)
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCM;MR01;O.PURCHASE;3,000;R$ 154,61;R$ 463,84;Araçatuba
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCQ;MR01;O.PURCHASE;3,000;R$ 143,18;R$ 429,53;Campinas
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCR;MR01;O.PURCHASE;5,000;R$ 146,74;R$ 733,72;Diadema
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCT;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Guarulhos
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRCX;MR01;O.PURCHASE;4,000;R$ 98,46;R$ 393,85;Mauá
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRD0;MR01;O.PURCHASE;1,000;R$ 66,57;R$ 66,57;Presidente Prudente
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRD1;MR01;O.PURCHASE;22,000;R$ 94,52;R$ 2.079,33;Ribeirão Preto
50081991;20007183;"SUETER;AZUL MARINHO;DA Producao, Malha f";BRD4;MR01;O.PURCHASE;1,000;R$ 127,53;R$ 127,53;Votorantim (SALTO)
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRCR;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Diadema
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRCX;MR01;O.PURCHASE;3,000;R$ 100,34;R$ 301,03;Mauá
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRCY;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Mogi Mirim
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRD0;MR01;O.PURCHASE;5,000;R$ 74,27;R$ 371,36;Presidente Prudente
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRD3;MR01;O.PURCHASE;1,000;R$ 142,79;R$ 142,79;Suzano
50081992;20007184;"SUETER;AZUL MARINHO;LA SINTETICA, TAM M";BRD4;MR01;O.PURCHASE;15,000;R$ 94,76;R$ 1.421,34;Votorantim (SALTO)
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRCM;MR01;O.PURCHASE;1,000;R$ 176,67;R$ 176,67;Araçatuba
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRCO;MR01;O.PURCHASE;15,000;R$ 148,35;R$ 2.225,21;Barueri
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRCQ;MR01;O.PURCHASE;6,000;R$ 143,31;R$ 859,87;Campinas
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRCV;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jundiai (SALTO)
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRCX;MR01;O.PURCHASE;1,000;R$ 98,92;R$ 98,92;Mauá
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRD0;MR01;O.PURCHASE;7,000;R$ 99,07;R$ 693,52;Presidente Prudente
50081993;20007185;"SUETER;AZUL MARINHO;DA PRODUCAO, MALHA F";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
